coordinate_system,x_nm,segment_id,material,phi_tilde_with,phi_tilde_no,phi_RP_with_V,phi_RP_no_V,c_R1_with,c_O2_with,c_R1_no,c_O2_no,eta_Au_with_V,eta_Pd_with_V,eta_Au_no_V,eta_Pd_no_V,eta_with_V,eta_no_V,j_Au_with_A_per_m2,j_Pd_with_A_per_m2,j_Au_no_A_per_m2,j_Pd_no_A_per_m2,current_density_with_A_per_m2,current_density_no_A_per_m2,sigma_with_C_per_m2
continuous_Neumann_computational_halfcell,0.905,Au,Au,-7.499210262913245,0.0,-0.19256706606733165,0.0,0.0005535213339075767,1806.6150999827105,1.0,1.0,0.7174774988542402,nan,0.3670000000000001,nan,0.7174774988542402,0.3670000000000001,0.11973440632988688,nan,0.23512070815744887,nan,0.11973440632988688,0.23512070815744887,-0.05626125057287995
continuous_Neumann_computational_halfcell,0.91,Au,Au,-7.497450701728702,0.0,-0.19252188350503585,0.0,0.0005544961459307297,1803.439045228143,1.0,1.0,0.7174323162919444,nan,0.3670000000000001,nan,0.7174323162919444,0.3670000000000001,0.11983979268844196,nan,0.23512070815744887,nan,0.11983979268844196,0.23512070815744887,-0.05628384185402785
continuous_Neumann_computational_halfcell,0.915,Au,Au,-7.4956796074298175,0.0,-0.19247640479182368,0.0,0.0005554790810720165,1800.24781143892,1.0,1.0,0.7173868375787322,nan,0.3670000000000001,nan,0.7173868375787322,0.3670000000000001,0.11994596347792877,nan,0.23512070815744887,nan,0.11994596347792877,0.23512070815744887,-0.056306581210633935
continuous_Neumann_computational_halfcell,0.92,Au,Au,-7.493896944300438,0.0,-0.1924306290105646,0.0,0.0005564701962987999,1797.0414348355223,1.0,1.0,0.7173410617974731,nan,0.3670000000000001,nan,0.7173410617974731,0.3670000000000001,0.12005292276224554,nan,0.23512070815744887,nan,0.12005292276224554,0.23512070815744887,-0.05632946910126348
continuous_Neumann_computational_halfcell,0.925,Au,Au,-7.49209263009837,0.0,-0.19238429726629092,0.0,0.0005574751497302445,1793.8019308733096,1.0,1.0,0.7172947300531994,nan,0.3670000000000001,nan,0.7172947300531994,0.3670000000000001,0.12016127822849297,nan,0.23512070815744887,nan,0.12016127822849297,0.23512070815744887,-0.05635263497340032
continuous_Neumann_computational_halfcell,0.93,Au,Au,-7.490282723524505,0.0,-0.19233782191934554,0.0,0.0005584850412975204,1790.5582532286169,1.0,1.0,0.7172482547062541,nan,0.3670000000000001,nan,0.7172482547062541,0.3670000000000001,0.1202700677894989,nan,0.23512070815744887,nan,0.1202700677894989,0.23512070815744887,-0.05637587264687301
continuous_Neumann_computational_halfcell,0.935,Au,Au,-7.488450952089168,0.0,-0.19229078511965034,0.0,0.0005595089957822071,1787.2813619412423,1.0,1.0,0.7172012179065589,nan,0.3670000000000001,nan,0.7172012179065589,0.3670000000000001,0.12038027188632584,nan,0.23512070815744887,nan,0.12038027188632584,0.23512070815744887,-0.05639939104672061
continuous_Neumann_computational_halfcell,0.94,Au,Au,-7.486607210225806,0.0,-0.19224344093956128,0.0,0.0005605415375183698,1783.9891124343815,1.0,1.0,0.7171538737264698,nan,0.3670000000000001,nan,0.7171538737264698,0.3670000000000001,0.12049129812779505,nan,0.23512070815744887,nan,0.12049129812779505,0.23512070815744887,-0.056423063136765136
continuous_Neumann_computational_halfcell,0.945,Au,Au,-7.484751459639323,0.0,-0.1921957883957249,0.0,0.0005615827286020441,1780.6815435533679,1.0,1.0,0.7171062211826335,nan,0.3670000000000001,nan,0.7171062211826335,0.3670000000000001,0.12060315091107046,nan,0.23512070815744887,nan,0.12060315091107046,0.23512070815744887,-0.05644688940868332
continuous_Neumann_computational_halfcell,0.95,Au,Au,-7.48287343281979,0.0,-0.1921475638358107,0.0,0.0005626383869948579,1777.3405141109563,1.0,1.0,0.7170579966227192,nan,0.3670000000000001,nan,0.7170579966227192,0.3670000000000001,0.12071645207436663,nan,0.23512070815744887,nan,0.12071645207436663,0.23512070815744887,-0.05647100168864043
continuous_Neumann_computational_halfcell,0.955,Au,Au,-7.480989471968001,0.0,-0.19209918689996067,0.0,0.0005636993748056051,1773.9952263471207,1.0,1.0,0.7170096196868692,nan,0.3670000000000001,nan,0.7170096196868692,0.3670000000000001,0.12083021818361579,nan,0.23512070815744887,nan,0.12083021818361579,0.23512070815744887,-0.05649519015656544
continuous_Neumann_computational_halfcell,0.96,Au,Au,-7.4790830074862065,0.0,-0.19205023210886268,0.0,0.000564775072706191,1770.616389297024,1.0,1.0,0.7169606648957711,nan,0.3670000000000001,nan,0.7169606648957711,0.3670000000000001,0.12094545235700215,nan,0.23512070815744887,nan,0.12094545235700215,0.23512070815744887,-0.05651966755211443
continuous_Neumann_computational_halfcell,0.965,Au,Au,-7.477164106996202,0.0,-0.19200095798205727,0.0,0.0005658598603368419,1767.2220104191974,1.0,1.0,0.7169113907689658,nan,0.3670000000000001,nan,0.7169113907689658,0.3670000000000001,0.1210615491865577,nan,0.23512070815744887,nan,0.1210615491865577,0.23512070815744887,-0.05654430461551714
continuous_Neumann_computational_halfcell,0.97,Au,Au,-7.4752327294086065,0.0,-0.19195136346443842,0.0,0.0005669538054593078,1763.8121313779127,1.0,1.0,0.7168617962513469,nan,0.3670000000000001,nan,0.7168617962513469,0.3670000000000001,0.12117851343440907,nan,0.23512070815744887,nan,0.12117851343440907,0.23512070815744887,-0.056569101874326566
continuous_Neumann_computational_halfcell,0.975,Au,Au,-7.473278410873377,0.0,-0.1919011798619928,0.0,0.0005680628971962034,1760.3684467612916,1.0,1.0,0.7168116126489013,nan,0.3670000000000001,nan,0.7168116126489013,0.3670000000000001,0.12129698201375584,nan,0.23512070815744887,nan,0.12129698201375584,0.23512070815744887,-0.05659419367554938
continuous_Neumann_computational_halfcell,0.98,Au,Au,-7.471317793774567,0.0,-0.19185083452306204,0.0,0.0005691777435619451,1756.9204195194736,1.0,1.0,0.7167612673099706,nan,0.3670000000000001,nan,0.7167612673099706,0.3670000000000001,0.12141594878478501,nan,0.23512070815744887,nan,0.12141594878478501,0.23512070815744887,-0.05661936634501476
continuous_Neumann_computational_halfcell,0.985,Au,Au,-7.469333993691116,0.0,-0.19179989388420257,0.0,0.0005703079991470106,1753.438495507102,1.0,1.0,0.7167103266711111,nan,0.3670000000000001,nan,0.7167103266711111,0.3670000000000001,0.1215364410176972,nan,0.23512070815744887,nan,0.1215364410176972,0.23512070815744887,-0.05664483666444449
continuous_Neumann_computational_halfcell,0.99,Au,Au,-7.467337261580646,0.0,-0.19174862117270958,0.0,0.0005714478890904691,1749.9408416603399,1.0,1.0,0.716659053959618,nan,0.3670000000000001,nan,0.716659053959618,0.3670000000000001,0.12165783946484424,nan,0.23512070815744887,nan,0.12165783946484424,0.23512070815744887,-0.05667047302019099
continuous_Neumann_computational_halfcell,0.995,Au,Au,-7.465327553320918,0.0,-0.19169701525559843,0.0,0.0005725974874248834,1746.4275026725222,1.0,1.0,0.716607448042507,nan,0.3670000000000001,nan,0.716607448042507,0.3670000000000001,0.12178014928873494,nan,0.23512070815744887,nan,0.12178014928873494,0.23512070815744887,-0.05669627597874656
continuous_Neumann_computational_halfcell,1.0,Au,Au,-7.463294196844583,0.0,-0.19164480209218662,0.0,0.0005737629667501794,1742.8800008896485,1.0,1.0,0.7165552348790951,nan,0.3670000000000001,nan,0.7165552348790951,0.3670000000000001,0.12190402347578268,nan,0.23512070815744887,nan,0.12190402347578268,0.23512070815744887,-0.056722382560452464
continuous_Neumann_computational_halfcell,1.005,Au,Au,-7.461254152574633,0.0,-0.19159241719751918,0.0,0.0005749346633529161,1739.3280728077498,1.0,1.0,0.7165028499844277,nan,0.3670000000000001,nan,0.7165028499844277,0.3670000000000001,0.1220284317168637,nan,0.23512070815744887,nan,0.1220284317168637,0.23512070815744887,-0.056748575007786184
continuous_Neumann_computational_halfcell,1.01,Au,Au,-7.45919020226982,0.0,-0.19153941843621333,0.0,0.0005761225253489748,1735.7418882281506,1.0,1.0,0.7164498512231219,nan,0.3670000000000001,nan,0.7164498512231219,0.3670000000000001,0.12215442702711554,nan,0.23512070815744887,nan,0.12215442702711554,0.23512070815744887,-0.05677507438843911
continuous_Neumann_computational_halfcell,1.015,Au,Au,-7.457112791077705,0.0,-0.19148607402203421,0.0,0.0005773206127603871,1732.1397814268637,1.0,1.0,0.7163965068089427,nan,0.3670000000000001,nan,0.7163965068089427,0.3670000000000001,0.12228137543364813,nan,0.23512070815744887,nan,0.12228137543364813,0.23512070815744887,-0.05680174659552867
continuous_Neumann_computational_halfcell,1.02,Au,Au,-7.455021871578349,0.0,-0.19143238273731786,0.0,0.0005785290065738291,1728.5218003539894,1.0,1.0,0.7163428155242264,nan,0.3670000000000001,nan,0.7163428155242264,0.3670000000000001,0.12240928253901437,nan,0.23512070815744887,nan,0.12240928253901437,0.23512070815744887,-0.056828592237886846
continuous_Neumann_computational_halfcell,1.025,Au,Au,-7.452906550719639,0.0,-0.19137806486686593,0.0,0.0005797540762997696,1724.8692866161696,1.0,1.0,0.7162884976537744,nan,0.3670000000000001,nan,0.7162884976537744,0.3670000000000001,0.1225388184837877,nan,0.23512070815744887,nan,0.1225388184837877,0.23512070815744887,-0.05685575117311281
continuous_Neumann_computational_halfcell,1.03,Au,Au,-7.450784126112771,0.0,-0.1913235645841475,0.0,0.0005809858673466512,1721.2122638489925,1.0,1.0,0.7162339973710561,nan,0.3670000000000001,nan,0.7162339973710561,0.3670000000000001,0.12266892720989096,nan,0.23512070815744887,nan,0.12266892720989096,0.23512070815744887,-0.05688300131447202
continuous_Neumann_computational_halfcell,1.035,Au,Au,-7.44863702528227,0.0,-0.1912684306576426,0.0,0.0005822346427285288,1717.5206121602378,1.0,1.0,0.7161788634445512,nan,0.3670000000000001,nan,0.7161788634445512,0.3670000000000001,0.12280068920155124,nan,0.23512070815744887,nan,0.12280068920155124,0.23512070815744887,-0.05691056827772448
continuous_Neumann_computational_halfcell,1.04,Au,Au,-7.446475899198912,0.0,-0.19121293658630925,0.0,0.0005834942858350907,1713.8128414896314,1.0,1.0,0.7161233693732177,nan,0.3670000000000001,nan,0.7161233693732177,0.3670000000000001,0.12293345480567938,nan,0.23512070815744887,nan,0.12293345480567938,0.23512070815744887,-0.05693831531339115
continuous_Neumann_computational_halfcell,1.045,Au,Au,-7.444300696850416,0.0,-0.19115708106023815,0.0,0.0005847648853805437,1710.0890032910172,1.0,1.0,0.7160675138471466,nan,0.3670000000000001,nan,0.7160675138471466,0.3670000000000001,0.12306723010938249,nan,0.23512070815744887,nan,0.12306723010938249,0.23512070815744887,-0.0569662430764267
continuous_Neumann_computational_halfcell,1.05,Au,Au,-7.442100290445306,0.0,-0.19110057833652028,0.0,0.0005860530224726313,1706.3302494045238,1.0,1.0,0.7160110111234288,nan,0.3670000000000001,nan,0.7160110111234288,0.3670000000000001,0.12320270358058648,nan,0.23512070815744887,nan,0.12320270358058648,0.23512070815744887,-0.05699449443828564
continuous_Neumann_computational_halfcell,1.055,Au,Au,-7.439892335362924,0.0,-0.19104388177550696,0.0,0.0005873484307975766,1702.5669050346698,1.0,1.0,0.7159543145624154,nan,0.3670000000000001,nan,0.7159543145624154,0.3670000000000001,0.12333879170364764,nan,0.23512070815744887,nan,0.12333879170364764,0.23512070815744887,-0.057022842718792294
continuous_Neumann_computational_halfcell,1.06,Au,Au,-7.437658882908689,0.0,-0.19098653048500644,0.0,0.0005886617116210504,1698.7685461081044,1.0,1.0,0.715896963271915,nan,0.3670000000000001,nan,0.715896963271915,0.3670000000000001,0.12347660430231382,nan,0.23512070815744887,nan,0.12347660430231382,0.23512070815744887,-0.057051518364042555
continuous_Neumann_computational_halfcell,1.065,Au,Au,-7.435410802370878,0.0,-0.19092880357000178,0.0,0.0005899865591823424,1694.9538670607885,1.0,1.0,0.7158392363569103,nan,0.3670000000000001,nan,0.7158392363569103,0.3670000000000001,0.12361547501133033,nan,0.23512070815744887,nan,0.12361547501133033,0.23512070815744887,-0.05708038182154489
continuous_Neumann_computational_halfcell,1.07,Au,Au,-7.433148038816288,0.0,-0.190870699619901,0.0,0.0005913230708007926,1691.1229231184254,1.0,1.0,0.7157811324068095,nan,0.3670000000000001,nan,0.7157811324068095,0.3670000000000001,0.12375541045242712,nan,0.23512070815744887,nan,0.12375541045242712,0.23512070815744887,-0.05710943379659528
continuous_Neumann_computational_halfcell,1.075,Au,Au,-7.430859214862369,0.0,-0.19081192648271741,0.0,0.0005926780552786798,1687.256666740927,1.0,1.0,0.7157223592696259,nan,0.3670000000000001,nan,0.7157223592696259,0.3670000000000001,0.12389711869720263,nan,0.23512070815744887,nan,0.12389711869720263,0.23512070815744887,-0.05713882036518707
continuous_Neumann_computational_halfcell,1.08,Au,Au,-7.4285623658223905,0.0,-0.1907529472748646,0.0,0.0005940409118397077,1683.3857400546074,1.0,1.0,0.7156633800617731,nan,0.3670000000000001,nan,0.7156633800617731,0.3670000000000001,0.12403948692020243,nan,0.23512070815744887,nan,0.12403948692020243,0.23512070815744887,-0.05716830996911347
continuous_Neumann_computational_halfcell,1.085,Au,Au,-7.426239143052385,0.0,-0.19069329083412534,0.0,0.0005954226055821317,1679.4793993794067,1.0,1.0,0.7156037236210339,nan,0.3670000000000001,nan,0.7156037236210339,0.3670000000000001,0.12418365631859499,nan,0.23512070815744887,nan,0.12418365631859499,0.23512070815744887,-0.057198138189483105
continuous_Neumann_computational_halfcell,1.09,Au,Au,-7.4239006476060325,0.0,-0.1906332422168272,0.0,0.000596816627956153,1675.5565330419515,1.0,1.0,0.7155436750037357,nan,0.3670000000000001,nan,0.7155436750037357,0.3670000000000001,0.12432894269733273,nan,0.23512070815744887,nan,0.12432894269733273,0.23512070815744887,-0.057228162498132173
continuous_Neumann_computational_halfcell,1.095,Au,Au,-7.421546820261881,0.0,-0.19057279990226325,0.0,0.0005982230858846723,1671.6172003311551,1.0,1.0,0.7154832326891718,nan,0.3670000000000001,nan,0.7154832326891718,0.3670000000000001,0.1244753532692301,nan,0.23512070815744887,nan,0.1244753532692301,0.23512070815744887,-0.05725838365541415
continuous_Neumann_computational_halfcell,1.1,Au,Au,-7.419166017971925,0.0,-0.1905116649166061,0.0,0.0005996490335536401,1667.6421440618356,1.0,1.0,0.7154220977035146,nan,0.3670000000000001,nan,0.7154220977035146,0.3670000000000001,0.124623617101493,nan,0.23512070815744887,nan,0.124623617101493,0.23512070815744887,-0.05728895114824273
continuous_Neumann_computational_halfcell,1.105,Au,Au,-7.416776679911354,0.0,-0.19045031074676202,0.0,0.0006010835108556567,1663.6623396580555,1.0,1.0,0.7153607435336705,nan,0.3670000000000001,nan,0.7153607435336705,0.3670000000000001,0.12477259004624974,nan,0.23512070815744887,nan,0.12477259004624974,0.23512070815744887,-0.05731962823316476
continuous_Neumann_computational_halfcell,1.11,Au,Au,-7.4143600318121194,0.0,-0.19038825530120554,0.0,0.000602537874814783,1659.6467073665615,1.0,1.0,0.715298688088114,nan,0.3670000000000001,nan,0.715298688088114,0.3670000000000001,0.12492344689115772,nan,0.23512070815744887,nan,0.12492344689115772,0.23512070815744887,-0.057350655955943006
continuous_Neumann_computational_halfcell,1.115,Au,Au,-7.411927420999917,0.0,-0.19032578996011407,0.0,0.0006040053991979757,1655.6143394212086,1.0,1.0,0.7152362227470226,nan,0.3670000000000001,nan,0.7152362227470226,0.3670000000000001,0.1250754843982375,nan,0.23512070815744887,nan,0.1250754843982375,0.23512070815744887,-0.05738188862648874
continuous_Neumann_computational_halfcell,1.12,Au,Au,-7.40947878355329,0.0,-0.19026291308209248,0.0,0.0006054862016707233,1651.5652994910395,1.0,1.0,0.715173345869001,nan,0.3670000000000001,nan,0.715173345869001,0.3670000000000001,0.12522871043522682,nan,0.23512070815744887,nan,0.12522871043522682,0.23512070815744887,-0.057413327065499536
continuous_Neumann_computational_halfcell,1.125,Au,Au,-7.407002193318111,0.0,-0.19019931842362583,0.0,0.0006069876012937369,1647.4801097561037,1.0,1.0,0.7151097512105343,nan,0.3670000000000001,nan,0.7151097512105343,0.3670000000000001,0.12538387658685748,nan,0.23512070815744887,nan,0.12538387658685748,0.23512070815744887,-0.05744512439473286
continuous_Neumann_computational_halfcell,1.13,Au,Au,-7.404516519222728,0.0,-0.19013549050695644,0.0,0.0006084982513645598,1643.3900964505585,1.0,1.0,0.715045923293865,nan,0.3670000000000001,nan,0.715045923293865,0.3670000000000001,0.1255398051907144,nan,0.23512070815744887,nan,0.1255398051907144,0.23512070815744887,-0.057477038353067555
continuous_Neumann_computational_halfcell,1.135,Au,Au,-7.402002533528208,0.0,-0.19007093559619162,0.0,0.0006100299317682418,1639.2638261230645,1.0,1.0,0.7149813683831001,nan,0.3670000000000001,nan,0.7149813683831001,0.3670000000000001,0.12569770704784725,nan,0.23512070815744887,nan,0.12569770704784725,0.23512070815744887,-0.057509315808449965
continuous_Neumann_computational_halfcell,1.14,Au,Au,-7.399471845517269,0.0,-0.19000595179812313,0.0,0.0006115756822840661,1635.1206056219835,1.0,1.0,0.7149163845850317,nan,0.3670000000000001,nan,0.7149163845850317,0.3670000000000001,0.12585685855743106,nan,0.23512070815744887,nan,0.12585685855743106,0.23512070815744887,-0.05754180770748421
continuous_Neumann_computational_halfcell,1.145,Au,Au,-7.396924386105574,0.0,-0.18994053733878177,0.0,0.0006131356326233363,1630.960503341556,1.0,1.0,0.7148509701256903,nan,0.3670000000000001,nan,0.7148509701256903,0.3670000000000001,0.12601726831450938,nan,0.23512070815744887,nan,0.12601726831450938,0.23512070815744887,-0.05757451493715489
continuous_Neumann_computational_halfcell,1.15,Au,Au,-7.394347927060753,0.0,-0.18987437821779307,0.0,0.0006147173882590251,1626.7638090280072,1.0,1.0,0.7147848110047016,nan,0.3670000000000001,nan,0.7147848110047016,0.3670000000000001,0.12617971208985415,nan,0.23512070815744887,nan,0.12617971208985415,0.23512070815744887,-0.05760759449764924
continuous_Neumann_computational_halfcell,1.155,Au,Au,-7.391761795149049,0.0,-0.1898079707139039,0.0,0.0006163091859256811,1622.562218504053,1.0,1.0,0.7147184035008124,nan,0.3670000000000001,nan,0.7147184035008124,0.3670000000000001,0.1263429763128327,nan,0.23512070815744887,nan,0.1263429763128327,0.23512070815744887,-0.057640798249593825
continuous_Neumann_computational_halfcell,1.16,Au,Au,-7.3891462788801405,0.0,-0.18974080866930226,0.0,0.0006179232625298074,1618.3239257022824,1.0,1.0,0.7146512414562107,nan,0.3670000000000001,nan,0.7146512414562107,0.3670000000000001,0.1265083104528068,nan,0.23512070815744887,nan,0.1265083104528068,0.23512070815744887,-0.057674379271894644
continuous_Neumann_computational_halfcell,1.165,Au,Au,-7.386513266493868,0.0,-0.189673197353928,0.0,0.0006195524059700388,1614.0684635616753,1.0,1.0,0.7145836301408366,nan,0.3670000000000001,nan,0.7145836301408366,0.3670000000000001,0.1266749691065051,nan,0.23512070815744887,nan,0.1266749691065051,0.23512070815744887,-0.05770818492958177
continuous_Neumann_computational_halfcell,1.17,Au,Au,-7.383862683221172,0.0,-0.18960513484783795,0.0,0.0006211967594991285,1609.79590557797,1.0,1.0,0.7145155676347464,nan,0.3670000000000001,nan,0.7145155676347464,0.3670000000000001,0.12684296167858355,nan,0.23512070815744887,nan,0.12684296167858355,0.23512070815744887,-0.0577422161826268
continuous_Neumann_computational_halfcell,1.175,Au,Au,-7.3811819780574375,0.0,-0.18953629886241097,0.0,0.0006228642388717274,1605.4862963579772,1.0,1.0,0.7144467316493195,nan,0.3670000000000001,nan,0.7144467316493195,0.3670000000000001,0.12701308996023158,nan,0.23512070815744887,nan,0.12701308996023158,0.23512070815744887,-0.05777663417534029
continuous_Neumann_computational_halfcell,1.18,Au,Au,-7.378490966149311,0.0,-0.18946719821717864,0.0,0.0006245426312297423,1601.1717215059784,1.0,1.0,0.7143776310040871,nan,0.3670000000000001,nan,0.7143776310040871,0.3670000000000001,0.1271841018519765,nan,0.23512070815744887,nan,0.1271841018519765,0.23512070815744887,-0.057811184497956455
continuous_Neumann_computational_halfcell,1.185,Au,Au,-7.375769419239251,0.0,-0.18939731348461866,0.0,0.0006262446683343211,1596.8199819725241,1.0,1.0,0.7143077462715272,nan,0.3670000000000001,nan,0.7143077462715272,0.3670000000000001,0.12735728840878896,nan,0.23512070815744887,nan,0.12735728840878896,0.23512070815744887,-0.057846126864236444
continuous_Neumann_computational_halfcell,1.19,Au,Au,-7.3730295229963545,0.0,-0.1893269575721524,0.0,0.0006279628665157149,1592.4508491219437,1.0,1.0,0.7142373903590609,nan,0.3670000000000001,nan,0.7142373903590609,0.3670000000000001,0.12753188085078565,nan,0.23512070815744887,nan,0.12753188085078565,0.23512070815744887,-0.057881304820469576
continuous_Neumann_computational_halfcell,1.195,Au,Au,-7.370271196376564,0.0,-0.18925612839870526,0.0,0.0006296973842902033,1588.0644019622266,1.0,1.0,0.7141665611856138,nan,0.3670000000000001,nan,0.7141665611856138,0.3670000000000001,0.12770788948612435,nan,0.23512070815744887,nan,0.12770788948612435,0.23512070815744887,-0.057916719407193146
continuous_Neumann_computational_halfcell,1.2,Au,Au,-7.3674815429663845,0.0,-0.1891844948061389,0.0,0.0006314564742305008,1583.640426236203,1.0,1.0,0.7140949275930474,nan,0.3670000000000001,nan,0.7140949275930474,0.3670000000000001,0.12788614414911217,nan,0.23512070815744887,nan,0.12788614414911217,0.23512070815744887,-0.05795253620347633
continuous_Neumann_computational_halfcell,1.205,Au,Au,-7.364680899598249,0.0,-0.18911257900999567,0.0,0.0006332274373778571,1579.211419108619,1.0,1.0,0.7140230117969042,nan,0.3670000000000001,nan,0.7140230117969042,0.3670000000000001,0.12806535133442587,nan,0.23512070815744887,nan,0.12806535133442587,0.23512070815744887,-0.05798849410154794
continuous_Neumann_computational_halfcell,1.21,Au,Au,-7.361848485146801,0.0,-0.18903984738604063,0.0,0.0006350235423786376,1574.7447665550364,1.0,1.0,0.7139502801729491,nan,0.3670000000000001,nan,0.7139502801729491,0.3670000000000001,0.12824684689767996,nan,0.23512070815744887,nan,0.12824684689767996,0.23512070815744887,-0.05802485991352546
continuous_Neumann_computational_halfcell,1.215,Au,Au,-7.358996802835186,0.0,-0.18896662099594733,0.0,0.0006368370122729662,1570.260491661518,1.0,1.0,0.7138770537828558,nan,0.3670000000000001,nan,0.7138770537828558,0.3670000000000001,0.12842983695646576,nan,0.23512070815744887,nan,0.12842983695646576,0.23512070815744887,-0.05806147310857211
continuous_Neumann_computational_halfcell,1.22,Au,Au,-7.356125764674444,0.0,-0.18889289758030775,0.0,0.0006386680228302353,1565.7586793973721,1.0,1.0,0.7138033303672162,nan,0.3670000000000001,nan,0.7138033303672162,0.3670000000000001,0.12861433282989612,nan,0.23512070815744887,nan,0.12861433282989612,0.23512070815744887,-0.0580983348163919
continuous_Neumann_computational_halfcell,1.225,Au,Au,-7.353222104006058,0.0,-0.1888183364737161,0.0,0.0006405251930394752,1561.2188417675097,1.0,1.0,0.7137287692606247,nan,0.3670000000000001,nan,0.7137287692606247,0.3670000000000001,0.128801194632705,nan,0.23512070815744887,nan,0.128801194632705,0.23512070815744887,-0.058135615369687726
continuous_Neumann_computational_halfcell,1.23,Au,Au,-7.35030671576969,0.0,-0.18874347422296672,0.0,0.0006423952973678619,1556.6739110597177,1.0,1.0,0.7136539070098753,nan,0.3670000000000001,nan,0.7136539070098753,0.3670000000000001,0.12898908428608732,nan,0.23512070815744887,nan,0.12898908428608732,0.23512070815744887,-0.058173046495062414
continuous_Neumann_computational_halfcell,1.235,Au,Au,-7.347358226380404,0.0,-0.18866776199046226,0.0,0.0006442921881928813,1552.0908344470424,1.0,1.0,0.7135781947773707,nan,0.3670000000000001,nan,0.7135781947773707,0.3670000000000001,0.1291793860004426,nan,0.23512070815744887,nan,0.1291793860004426,0.23512070815744887,-0.05821090261131465
continuous_Neumann_computational_halfcell,1.24,Au,Au,-7.344389478601801,0.0,-0.1885915295567023,0.0,0.000646207771229883,1547.4899011145726,1.0,1.0,0.7135019623436109,nan,0.3670000000000001,nan,0.7135019623436109,0.3670000000000001,0.12937127889322322,nan,0.23512070815744887,nan,0.12937127889322322,0.23512070815744887,-0.058249018828194624
continuous_Neumann_computational_halfcell,1.245,Au,Au,-7.3414003767369,0.0,-0.18851477446434983,0.0,0.0006481422418084564,1542.8712024844804,1.0,1.0,0.7134252072512584,nan,0.3670000000000001,nan,0.7134252072512584,0.3670000000000001,0.12956477541791367,nan,0.23512070815744887,nan,0.12956477541791367,0.23512070815744887,-0.05828739637437086
continuous_Neumann_computational_halfcell,1.25,Au,Au,-7.3383772565460355,0.0,-0.18843714583878607,0.0,0.0006501046184619061,1538.2139606482376,1.0,1.0,0.7133475786256946,nan,0.3670000000000001,nan,0.7133475786256946,0.3670000000000001,0.12976076845251674,nan,0.23512070815744887,nan,0.12976076845251674,0.23512070815744887,-0.05832621068715274
continuous_Neumann_computational_halfcell,1.255,Au,Au,-7.33534161102488,0.0,-0.18835919558387454,0.0,0.0006520811040722682,1533.551568593181,1.0,1.0,0.7132696283707831,nan,0.3670000000000001,nan,0.7132696283707831,0.3670000000000001,0.12995787184647245,nan,0.23512070815744887,nan,0.12995787184647245,0.23512070815744887,-0.058365185814608506
continuous_Neumann_computational_halfcell,1.26,Au,Au,-7.332271430570689,0.0,-0.18828035853015374,0.0,0.0006540861871409677,1528.8505087854446,1.0,1.0,0.7131907913170623,nan,0.3670000000000001,nan,0.7131907913170623,0.3670000000000001,0.13015752210685355,nan,0.23512070815744887,nan,0.13015752210685355,0.23512070815744887,-0.05840460434146891
continuous_Neumann_computational_halfcell,1.265,Au,Au,-7.329179921578177,0.0,-0.1882009737955567,0.0,0.0006561114293846872,1524.1313521055677,1.0,1.0,0.7131114065824652,nan,0.3670000000000001,nan,0.7131114065824652,0.3670000000000001,0.1303588692584133,nan,0.23512070815744887,nan,0.1303588692584133,0.23512070815744887,-0.058444296708767426
continuous_Neumann_computational_halfcell,1.27,Au,Au,-7.326066979769717,0.0,-0.18812103870240987,0.0,0.0006581570483787665,1519.3941969675668,1.0,1.0,0.7130314714893184,nan,0.3670000000000001,nan,0.7130314714893184,0.3670000000000001,0.13056192703128602,nan,0.23512070815744887,nan,0.13056192703128602,0.23512070815744887,-0.05848426425534084
continuous_Neumann_computational_halfcell,1.275,Au,Au,-7.32291851313526,0.0,-0.18804019139167283,0.0,0.000660232499415522,1514.6179578940157,1.0,1.0,0.7129506241785813,nan,0.3670000000000001,nan,0.7129506241785813,0.3670000000000001,0.13076762383167845,nan,0.23512070815744887,nan,0.13076762383167845,0.23512070815744887,-0.05852468791070936
continuous_Neumann_computational_halfcell,1.28,Au,Au,-7.319756656683158,0.0,-0.1879590002530114,0.0,0.0006623233635679198,1509.8365164306215,1.0,1.0,0.7128694330399199,nan,0.3670000000000001,nan,0.7128694330399199,0.3670000000000001,0.13097452156138578,nan,0.23512070815744887,nan,0.13097452156138578,0.23512070815744887,-0.05856528348004007
continuous_Neumann_computational_halfcell,1.285,Au,Au,-7.316558716709987,0.0,-0.187876882550413,0.0,0.0006644448242714477,1505.015862071742,1.0,1.0,0.7127873153373215,nan,0.3670000000000001,nan,0.7127873153373215,0.3670000000000001,0.13118411341125308,nan,0.23512070815744887,nan,0.13118411341125308,0.23512070815744887,-0.05860634233133928
continuous_Neumann_computational_halfcell,1.29,Au,Au,-7.313338289719628,0.0,-0.1877941874191557,0.0,0.000666588069547277,1500.1768643701716,1.0,1.0,0.7127046202060643,nan,0.3670000000000001,nan,0.7127046202060643,0.3670000000000001,0.13139551799860358,nan,0.23512070815744887,nan,0.13139551799860358,0.23512070815744887,-0.05864768989696792
