d_Au_Pd_m,d_Au_Pd_nm,d_over_lambda_D,applicable,diagnostic_status,formula,mean_definition,surface_charge_definition,surface_charge_sign_convention,interpretation,gouy_chapman_numerator_C_per_m,metal,effective_C_H_F_per_m2,boundary_length_m,boundary_area_m2,n_boundary_quadrature_points,n_boundary_nodes,mean_signed_sigma_C_per_m2,mean_abs_sigma_C_per_m2,local_min_sigma_C_per_m2,local_max_sigma_C_per_m2,charge_sign,has_sign_change,has_zero_charge,has_zero_crossing,mean_gouy_chapman_length_m,mean_gouy_chapman_length_nm,mean_length_infinite,local_min_gouy_chapman_length_m,local_min_gouy_chapman_length_nm,local_max_gouy_chapman_length_m,local_max_gouy_chapman_length_nm,local_max_length_infinite,zero_tolerance_C_per_m2
7.500000000000001e-09,7.500000000000001,2.4661172838301355,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Pd,0.4,2.5e-08,2.5e-10,285,58,-0.027415946439344318,0.027415946439344318,-0.05134575110609374,-0.026454197935273524,negative,False,False,False,1.302001913169875e-09,1.302001913169875,False,6.952009454810129e-10,0.6952009454810129,1.3493364948250151e-09,1.349336494825015,False,1.4593340184232414e-15
8e-09,8.0,2.630525102752144,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Au,0.2,2.4999999999999992e-08,2.499999999999999e-10,285,58,-0.036291415813826104,0.036291415813826104,-0.05364637726831109,-0.035402717494119926,negative,False,False,False,9.835828642923876e-10,0.9835828642923876,False,6.653872364364579e-10,0.6653872364364579,1.0082732977014505e-09,1.0082732977014504,False,1.5247217467137685e-15
8e-09,8.0,2.630525102752144,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Pd,0.4,2.5000000000000002e-08,2.5e-10,285,58,-0.027426710129758006,0.027426710129758006,-0.05149450966671876,-0.026456808832511253,negative,False,False,False,1.301490938815128e-09,1.301490938815128,False,6.931926325042656e-10,0.6931926325042657,1.34920333519305e-09,1.34920333519305,False,1.4635619910086108e-15
8.5e-09,8.5,2.794932921674153,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Au,0.2,2.4999999999999992e-08,2.499999999999999e-10,285,58,-0.03629672109487918,0.03629672109487918,-0.053701491466867236,-0.0354043045017528,negative,False,False,False,9.834390996939155e-10,0.9834390996939154,False,6.647043450816002e-10,0.6647043450816003,1.008228101575104e-09,1.008228101575104,False,1.5262881864506209e-15
8.5e-09,8.5,2.794932921674153,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Pd,0.4,2.4999999999999992e-08,2.499999999999999e-10,285,58,-0.0274356196294371,0.0274356196294371,-0.051617262847036396,-0.026458972497192597,negative,False,False,False,1.301068289964534e-09,1.301068289964534,False,6.915441219959728e-10,0.6915441219959728,1.3490930049977027e-09,1.3490930049977028,False,1.4670508462312568e-15
9.000000000000001e-09,9.000000000000002,2.9593407405961627,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Au,0.2,2.4999999999999992e-08,2.499999999999999e-10,285,58,-0.036301039082365906,0.036301039082365906,-0.05374618057919241,-0.03540559712794288,negative,False,False,False,9.833221201849597e-10,0.9833221201849597,False,6.641516537680917e-10,0.6641516537680917,1.0081912920829504e-09,1.0081912920829503,False,1.5275583274158295e-15
9.000000000000001e-09,9.000000000000002,2.9593407405961627,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Pd,0.4,2.5000000000000002e-08,2.5e-10,285,58,-0.02744288552198371,0.02744288552198371,-0.051717124229992056,-0.02646073482292265,negative,False,False,False,1.3007238137110034e-09,1.3007238137110033,False,6.902088089168799e-10,0.6902088089168799,1.3490031533238602e-09,1.3490031533238602,False,1.4698890774409408e-15
9.123653667053e-09,9.123653667053,2.9999999999999463,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Au,0.2,2.4999999999999992e-08,2.499999999999999e-10,285,58,-0.036301996718393015,0.036301996718393015,-0.05375607777703162,-0.03540588372827574,negative,False,False,False,9.83296180435809e-10,0.983296180435809,False,6.64029374751757e-10,0.664029374751757,1.00818313106762e-09,1.00818313106762,False,1.5278396226969909e-15
9.123653667053e-09,9.123653667053,2.9999999999999463,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Pd,0.4,2.5e-08,2.5e-10,285,58,-0.02744449394322824,0.02744449394322824,-0.051739194182142456,-0.02646112556350538,negative,False,False,False,1.3006475830536057e-09,1.3006475830536057,False,6.899143923603918e-10,0.6899143923603918,1.3489832331478657e-09,1.3489832331478657,False,1.4705163432081024e-15
9.5e-09,9.5,3.1237485595181713,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Au,0.2,2.4999999999999992e-08,2.499999999999999e-10,285,58,-0.03630459952836351,0.03630459952836351,-0.053782923650134595,-0.03540666328387049,negative,False,False,False,9.832256843241418e-10,0.9832256843241418,False,6.636979229242738e-10,0.6636979229242738,1.0081609336977618e-09,1.0081609336977617,False,1.5286026283017291e-15
9.5e-09,9.5,3.1237485595181713,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Pd,0.4,2.5000000000000002e-08,2.5e-10,285,58,-0.027448878612763537,0.027448878612763537,-0.05179931108690137,-0.02646218838905426,negative,False,False,False,1.3004398182879106e-09,1.3004398182879107,False,6.891136960393972e-10,0.6891136960393972,1.3489290526763145e-09,1.3489290526763145,False,1.4722249684070155e-15
1e-08,10.0,3.2881563784401804,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Au,0.2,2.4999999999999992e-08,2.499999999999999e-10,285,58,-0.03630753976790756,0.03630753976790756,-0.053813190093111966,-0.035407543916925646,negative,False,False,False,9.831460612195125e-10,0.9831460612195124,False,6.633246357189691e-10,0.663324635718969,1.0081358593846376e-09,1.0081358593846375,False,1.5294628523495239e-15
1e-08,10.0,3.2881563784401804,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Pd,0.4,2.5000000000000002e-08,2.5e-10,285,58,-0.027453829311866147,0.027453829311866147,-0.051867072949375315,-0.02646338902110387,negative,False,False,False,1.3002053123409164e-09,1.3002053123409163,False,6.882134017901823e-10,0.6882134017901823,1.348867852372302e-09,1.348867852372302,False,1.474150876372713e-15
1.5000000000000002e-08,15.000000000000002,4.932234567660271,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Au,0.2,2.4999999999999992e-08,2.499999999999999e-10,285,58,-0.03631964018971824,0.03631964018971824,-0.05393689500532796,-0.03541116906190366,negative,False,False,False,9.828185116628505e-10,0.9828185116628505,False,6.618032927528191e-10,0.6618032927528191,1.0080326535672465e-09,1.0080326535672466,False,1.5329787574196405e-15
1.5000000000000002e-08,15.000000000000002,4.932234567660271,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Pd,0.4,2.4999999999999992e-08,2.499999999999999e-10,285,58,-0.02747421615538837,0.02747421615538837,-0.05214462429523364,-0.026468331486248383,negative,False,False,False,1.2992405138513237e-09,1.2992405138513237,False,6.84550233084179e-10,0.684550233084179,1.3486159765656093e-09,1.3486159765656094,False,1.4820393600767158e-15
1.5206089445089002e-08,15.206089445089003,5.000000000000131,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Au,0.2,2.4999999999999992e-08,2.499999999999999e-10,285,58,-0.03631979910773853,0.03631979910773853,-0.05393850289473223,-0.035411216796351855,negative,False,False,False,9.828142113204472e-10,0.9828142113204472,False,6.617835646097484e-10,0.6617835646097484,1.0080312947355871e-09,1.0080312947355872,False,1.533024456385085e-15
1.5206089445089002e-08,15.206089445089003,5.000000000000131,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Pd,0.4,2.5000000000000002e-08,2.5e-10,285,58,-0.027474487335060235,0.027474487335060235,-0.05214829937351202,-0.026468396569231053,negative,False,False,False,1.299227690040931e-09,1.2992276900409312,False,6.845019903663475e-10,0.6845019903663475,1.3486126604618172e-09,1.3486126604618172,False,1.482143812083678e-15
2e-08,20.0,6.576312756880361,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Au,0.2,2.4999999999999992e-08,2.499999999999999e-10,285,58,-0.03632159388368663,0.03632159388368663,-0.05395667626459071,-0.03541175424494383,negative,False,False,False,9.827656470610268e-10,0.9827656470610269,False,6.615606665678649e-10,0.6615606665678649,1.008015995719439e-09,1.008015995719439,False,1.533540974622574e-15
2e-08,20.0,6.576312756880361,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Pd,0.4,2.4999999999999992e-08,2.499999999999999e-10,285,58,-0.027477511678299968,0.027477511678299968,-0.052189155303611894,-0.026469129330713832,negative,False,False,False,1.2990846890833753e-09,1.2990846890833754,False,6.839661325754148e-10,0.6839661325754148,1.3485753259730085e-09,1.3485753259730084,False,1.4833050074574855e-15
3.0000000000000004e-08,30.000000000000004,9.864469135320542,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Au,0.2,2.4999999999999992e-08,2.499999999999999e-10,285,58,-0.036321979962499244,0.036321979962499244,-0.053960564558477836,-0.035411869867507766,negative,False,False,False,9.827552009070868e-10,0.9827552009070868,False,6.615129957861223e-10,0.6615129957861223,1.0080127044672587e-09,1.0080127044672587,False,1.5336514865816138e-15
3.0000000000000004e-08,30.000000000000004,9.864469135320542,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Pd,0.4,2.5000000000000002e-08,2.5e-10,285,58,-0.027478164410884808,0.027478164410884808,-0.05219794263381366,-0.02646928697519259,negative,False,False,False,1.2990538298565961e-09,1.2990538298565961,False,6.838509894117096e-10,0.6838509894117096,1.3485672941943464e-09,1.3485672941943465,False,1.483554758403149e-15
5.0000000000000004e-08,50.00000000000001,16.440781892200903,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Au,0.2,2.4999999999999992e-08,2.499999999999999e-10,285,58,-0.03632199345789605,0.03632199345789605,-0.05396070072581093,-0.03541187388654021,negative,False,False,False,9.827548357654705e-10,0.9827548357654705,False,6.615113264886663e-10,0.6615113264886663,1.0080125900639436e-09,1.0080125900639436,False,1.533655356689989e-15
5.0000000000000004e-08,50.00000000000001,16.440781892200903,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Pd,0.4,2.4999999999999982e-08,2.499999999999998e-10,285,58,-0.027478186717765578,0.027478186717765578,-0.052198241249626,-0.026469292454736244,negative,False,False,False,1.2990527752804993e-09,1.2990527752804992,False,6.838470772354784e-10,0.6838470772354784,1.3485670150205313e-09,1.3485670150205313,False,1.4835632455749987e-15
7.500000000000001e-08,75.00000000000001,24.661172838301354,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Au,0.2,2.4999999999999992e-08,2.499999999999999e-10,285,58,-0.0363219943278746,0.0363219943278746,-0.05396071008580916,-0.035411874131959,negative,False,False,False,9.827548122266853e-10,0.9827548122266853,False,6.61511211743237e-10,0.661511211743237,1.0080125830780036e-09,1.0080125830780036,False,1.5336556227171389e-15
7.500000000000001e-08,75.00000000000001,24.661172838301354,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Pd,0.4,2.5000000000000002e-08,2.5e-10,285,58,-0.02747818780149112,0.02747818780149112,-0.05219825532642848,-0.026469292789131595,negative,False,False,False,1.2990527240465284e-09,1.2990527240465284,False,6.838468928159002e-10,0.6838468928159002,1.3485669979836371e-09,1.3485669979836372,False,1.4835636456617886e-15
1.0000000000000001e-07,100.00000000000001,32.881563784401806,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Au,0.2,2.4999999999999992e-08,2.499999999999999e-10,285,58,-0.036321994732648716,0.036321994732648716,-0.05396071444560202,-0.03541187424603637,negative,False,False,False,9.827548012748167e-10,0.9827548012748166,False,6.615111582959858e-10,0.6615111582959858,1.0080125798307475e-09,1.0080125798307475,False,1.5336557466299047e-15
1.0000000000000001e-07,100.00000000000001,32.881563784401806,True,computed_from_stern_surface_charge,l_GC = 2 epsilon_s R T / (F |sigma|),"l_GC,mean = 2 epsilon_s R T / (F <|sigma|>_boundary)","sigma_M = C_H,M,eff (E_mix - PZC_M - phi_s)",positive sigma denotes positive charge on the metal side,Charge-derived diagnostic on the Au/Pd horizontal Stern boundaries; not an independent screening length in the linearized-PB equation and not a charged-gap-support length.,3.569561471538913e-11,Pd,0.4,2.5000000000000002e-08,2.5e-10,285,58,-0.027478188302878633,0.027478188302878633,-0.05219826183491969,-0.026469292944565743,negative,False,False,False,1.2990527003430438e-09,1.2990527003430439,False,6.83846807548473e-10,0.6838468075484729,1.3485669900645226e-09,1.3485669900645225,False,1.4835638306442346e-15
